time,yaw,pitch,roll,surge
23:06:30.845,16.71,-3.17,1302,-4753
23:06:30.909,16.82,-3.14,1302,-4753
23:06:30.975,16.84,-3.17,1302,-4752
23:06:31.035,16.83,-3.22,1303,-4752
23:06:31.101,16.82,-3.26,1303,-4752
23:06:31.168,16.75,-3.37,1303,-4752
23:06:31.234,16.75,-3.44,1303,-4752
23:06:31.296,16.64,-3.55,1303,-4752
23:06:31.360,16.3,-3.66,1303,-4752
23:06:31.424,16.07,-3.71,1303,-4752
23:06:31.491,15.9,-3.69,1303,-4752
23:06:31.552,15.83,-3.73,1303,-4753
23:06:31.620,15.72,-3.97,1303,-4753
23:06:31.684,15.72,-4.21,1303,-4753
23:06:31.748,15.76,-4.44,1303,-4753
23:06:31.810,15.67,-4.61,1303,-4753
23:06:31.877,15.47,-4.65,1303,-4753
23:06:31.941,14.98,-4.73,1303,-4754
23:06:32.007,14.4,-4.79,1303,-4755
23:06:32.068,14.09,-4.78,1300,-4757
23:06:32.136,13.82,-4.82,1299,-4757
23:06:32.198,13.44,-4.95,1299,-4757
23:06:32.265,13.21,-5.14,1299,-4757
23:06:32.326,13.09,-5.29,1299,-4757
23:06:32.392,13.08,-5.46,1299,-4757
23:06:32.457,12.91,-5.61,1299,-4757
23:06:32.525,12.89,-5.76,1299,-4757
23:06:32.586,12.85,-5.82,1299,-4757
23:06:32.651,12.78,-6.01,1298,-4757
23:06:32.714,12.5,-6.15,1298,-4757
23:06:32.780,12.5,-6.16,1298,-4757
23:06:32.843,12.38,-6.27,1298,-4757
23:06:32.912,12.18,-6.35,1298,-4757
23:06:32.974,11.95,-6.47,1296,-4757
23:06:33.039,11.88,-6.58,1296,-4757
23:06:33.101,11.7,-6.67,1295,-4757
23:06:33.165,11.64,-6.81,1295,-4757
23:06:33.232,11.5,-6.98,1295,-4757
23:06:33.297,11.31,-7.12,1295,-4757
23:06:33.359,11.17,-7.24,1295,-4757
23:06:33.425,10.87,-7.43,1295,-4757
23:06:33.492,10.51,-7.66,1295,-4757
23:06:33.554,10.24,-7.89,1295,-4757
23:06:33.616,9.97,-8.06,1295,-4757
23:06:33.683,9.78,-8.16,1295,-4757
23:06:33.744,9.5,-8.29,1295,-4757
23:06:33.808,9.07,-8.5,1295,-4757
23:06:33.871,8.77,-8.63,1295,-4757
23:06:33.937,8.56,-8.79,1295,-4757
23:06:33.999,8.35,-9.03,1296,-4757
23:06:34.063,8.13,-9.23,1296,-4757
23:06:34.125,8.04,-9.32,1296,-4757
23:06:34.193,7.86,-9.51,1302,-4755
23:06:34.254,7.45,-9.95,1303,-4750
23:06:34.319,6.92,-10.27,1303,-4749
23:06:34.382,6.66,-10.4,1303,-4749
23:06:34.443,6.43,-10.48,1303,-4749
23:06:34.510,6.38,-10.56,1303,-4749
23:06:34.576,6.41,-10.72,1303,-4749
23:06:34.639,6.26,-10.9,1303,-4749
23:06:34.702,6.14,-11.12,1303,-4749
23:06:34.770,5.84,-11.31,1303,-4749
23:06:34.833,5.7,-11.36,1303,-4749
23:06:34.899,5.46,-11.45,1303,-4749
23:06:34.961,5.17,-11.6,1303,-4750
23:06:35.025,5.02,-11.77,1303,-4751
23:06:35.092,4.95,-11.89,1303,-4751
23:06:35.157,5.04,-11.94,1303,-4751
23:06:35.217,4.9,-12.13,1303,-4751
23:06:35.283,4.77,-12.31,1303,-4751
23:06:35.349,4.65,-12.52,1303,-4751
23:06:35.414,4.68,-12.68,1303,-4751
23:06:35.478,4.89,-12.66,1303,-4751
23:06:35.542,4.75,-12.76,1303,-4751
23:06:35.608,4.62,-12.83,1303,-4751
23:06:35.673,4.54,-12.92,1303,-4751
23:06:35.735,4.53,-13.03,1303,-4751
23:06:35.800,4.57,-12.92,1303,-4750
23:06:35.866,4.58,-12.94,1304,-4750
23:06:35.932,4.61,-12.93,1333,-4754
23:06:35.992,4.64,-13.11,1333,-4755
23:06:36.059,4.83,-13.27,1327,-4756
23:06:36.122,5.11,-13.35,1327,-4757
23:06:36.190,5.39,-13.38,1326,-4785
23:06:36.251,5.63,-13.26,1308,-5094
23:06:36.317,5.9,-13.04,1274,-5489
23:06:36.381,6.12,-13.02,1274,-5496
23:06:36.446,6.36,-12.96,1276,-5496
23:06:36.509,6.79,-12.82,1269,-5496
23:06:36.574,6.84,-12.81,1269,-5497
23:06:36.639,6.91,-12.75,1274,-5503
23:06:36.707,6.98,-12.6,1273,-5504
23:06:36.768,7.11,-12.5,1272,-5504
23:06:36.831,7.47,-12.24,1271,-5504
23:06:36.898,7.55,-12.16,1271,-5504
23:06:36.963,7.88,-12.05,1271,-5504
23:06:37.026,8.2,-11.95,1271,-5504
23:06:37.090,8.41,-11.86,1271,-5504
23:06:37.159,8.65,-11.77,1268,-5505
23:06:37.220,9.08,-11.61,1267,-5511
23:06:37.283,9.43,-11.49,1256,-5518
23:06:37.348,9.8,-11.38,1252,-5525
23:06:37.415,9.97,-11.32,1249,-5536
23:06:37.479,10.21,-11.21,1237,-5661
23:06:37.545,10.79,-10.98,1237,-5803
23:06:37.610,11.29,-10.76,1222,-5897
23:06:37.674,11.64,-10.69,1221,-5911
23:06:37.742,11.95,-10.59,1220,-5912
23:06:37.806,12.14,-10.48,1220,-5912
23:06:37.872,12.38,-10.38,1218,-5918
23:06:37.938,12.46,-10.33,1217,-5934
23:06:38.003,12.57,-10.23,1221,-5992
23:06:38.069,12.56,-10.1,1251,-6299
23:06:38.134,12.94,-9.91,1250,-6283
23:06:38.200,13.25,-9.76,1253,-6283
23:06:38.262,13.3,-9.68,1250,-6283
23:06:38.326,13.48,-9.62,1250,-6283
23:06:38.397,13.54,-9.6,1252,-6277
23:06:38.459,13.59,-9.57,1249,-6283
23:06:38.520,13.91,-9.49,1249,-6278
23:06:38.584,14.24,-9.45,1245,-6284
23:06:38.650,14.48,-9.43,1245,-6285
23:06:38.716,14.68,-9.38,1246,-6280
23:06:38.777,14.83,-9.32,1250,-6296
23:06:38.846,14.82,-9.33,1249,-6287
23:06:38.908,14.96,-9.29,1243,-6286
23:06:38.973,15.08,-9.25,1221,-6343
23:06:39.035,15.15,-9.18,1220,-6359
23:06:39.100,15.35,-9.09,1218,-6364
23:06:39.166,15.39,-9.03,1221,-6364
23:06:39.233,15.44,-8.98,1217,-6365
23:06:39.294,15.47,-8.93,1266,-6538
23:06:39.358,15.63,-8.85,1277,-7280
23:06:39.424,15.75,-8.78,1279,-7646
23:06:39.491,15.93,-8.69,1277,-7652
23:06:39.550,16.1,-8.69,1277,-7661
23:06:39.617,16.09,-8.84,1280,-7656
23:06:39.683,15.9,-8.93,1281,-7658
23:06:39.747,15.55,-8.87,1281,-7653
23:06:39.810,14.78,-8.92,1281,-7656
23:06:39.875,13.98,-8.93,1281,-7654
23:06:39.939,13.43,-8.98,1292,-7817
23:06:40.005,12.68,-9.22,1288,-7803
23:06:40.068,12.25,-9.47,1289,-7817
23:06:40.132,11.86,-9.61,1267,-7698
23:06:40.200,11.41,-9.72,1267,-7705
23:06:40.265,10.8,-9.95,1282,-7876
23:06:40.332,10.38,-10.21,1281,-7871
23:06:40.394,10.29,-10.52,1282,-7875
23:06:40.461,10.29,-10.81,1282,-7872
23:06:40.527,10.24,-11.34,1274,-7877
23:06:40.586,9.98,-11.68,1289,-8450
23:06:40.653,9.51,-11.85,1293,-8443
23:06:40.720,8.82,-12.15,1295,-8443
23:06:40.785,8.09,-12.57,1296,-8442
23:06:40.846,7.39,-12.92,1247,-8443
23:06:40.913,6.8,-13.08,1251,-8520
23:06:40.979,6.33,-13.18,1249,-8630
23:06:41.042,6.03,-13.21,1237,-8952
23:06:41.104,5.62,-13.31,1242,-8957
23:06:41.170,5.43,-13.31,1243,-8957
23:06:41.236,5.26,-13.25,1243,-8957
23:06:41.301,5.01,-13.14,1244,-9076
23:06:41.361,4.87,-13.02,1253,-9321
23:06:41.429,4.77,-12.81,1240,-9628
23:06:41.494,4.42,-12.64,1232,-9901
23:06:41.559,4,-12.53,1228,-9910
23:06:41.620,3.62,-12.44,1231,-9917
23:06:41.686,3.27,-12.46,1230,-9929
23:06:41.751,3,-12.54,1232,-9931
23:06:41.817,2.85,-12.62,1232,-9947
23:06:41.881,2.77,-12.63,1244,-10057
23:06:41.947,2.58,-12.58,1248,-10213
23:06:42.013,2.43,-12.5,1245,-10225
23:06:42.078,2.38,-12.32,1249,-10227
23:06:42.143,2.33,-12.15,1252,-10286
23:06:42.209,2.13,-11.87,1259,-10307
23:06:42.275,2.09,-11.57,1260,-10397
23:06:42.341,2.34,-11.14,1247,-10950
23:06:42.405,2.62,-10.59,1240,-11061
23:06:42.468,3.16,-9.9,1242,-11341
23:06:42.535,3.71,-9.05,1222,-11554
23:06:42.599,3.98,-8.1,1212,-11978
23:06:42.663,4.3,-7.11,1213,-12468
23:06:42.726,4.79,-6.23,1212,-12468
23:06:42.792,5.3,-5.64,1209,-12455
23:06:42.856,5.98,-5.22,1212,-12460
23:06:42.923,7,-5.01,1207,-12461
23:06:42.984,8.45,-4.8,1207,-12461
23:06:43.050,10.04,-4.64,1207,-12461
23:06:43.115,11.49,-4.49,1209,-12461
23:06:43.179,12.36,-4.32,1207,-12461
23:06:43.246,12.94,-4.13,1207,-12461
23:06:43.310,13.33,-3.98,1207,-12461
23:06:43.377,13.78,-3.86,1209,-12461
23:06:43.442,14.14,-3.73,1209,-12461
23:06:43.508,14.85,-3.63,1211,-12461
23:06:43.573,15.58,-3.5,1211,-12461
23:06:43.640,16.33,-3.42,1210,-12461
23:06:43.706,17.19,-3.33,1208,-12462
23:06:43.769,17.77,-3.37,1210,-12462
23:06:43.836,18.28,-3.34,1212,-12462
23:06:43.901,18.9,-3.36,1216,-12463
23:06:43.967,19.76,-3.39,1217,-12463
23:06:44.031,20.3,-3.44,1217,-12463
23:06:44.101,20.69,-3.54,1215,-12462
23:06:44.168,20.86,-3.58,1214,-12462
23:06:44.234,20.89,-3.57,1214,-12461
23:06:44.298,20.85,-3.57,1214,-12461
23:06:44.364,20.72,-3.55,1214,-12461
23:06:44.428,20.52,-3.59,1214,-12460
23:06:44.495,20.46,-3.65,1217,-12453
23:06:44.561,20.43,-3.79,1212,-12458
23:06:44.626,20.39,-3.92,1209,-12461
23:06:44.692,20.38,-4.03,1206,-12462
23:06:44.758,20.43,-4.08,1209,-12458
23:06:44.822,20.39,-4.14,1207,-12462
23:06:44.888,19.97,-4.22,1204,-12459
23:06:44.954,19.04,-4.38,1213,-12460
23:06:45.020,18.2,-4.44,1207,-12460
23:06:45.083,17.48,-4.45,1181,-12884
23:06:45.152,16.75,-4.48,1171,-12889
23:06:45.215,16.19,-4.51,1185,-12873
23:06:45.282,15.8,-4.56,1187,-12843
23:06:45.345,15.34,-4.66,1187,-12843
23:06:45.413,14.65,-4.83,1189,-12843
23:06:45.480,13.77,-5.05,1197,-12878
23:06:45.544,12.92,-5.24,1196,-12881
23:06:45.609,12.15,-5.35,1196,-12883
23:06:45.675,11.41,-5.35,1200,-12883
23:06:45.742,10.86,-5.29,1200,-12879
23:06:45.805,10.37,-5.26,1198,-12868
23:06:45.867,9.88,-5.26,1198,-12867
23:06:45.933,9.35,-5.37,1203,-12872
23:06:45.998,8.78,-5.45,1206,-12871
23:06:46.064,8.18,-5.52,1206,-12862
23:06:46.125,7.58,-5.64,1206,-12860
23:06:46.191,6.89,-5.8,1206,-12860
23:06:46.256,6.45,-5.96,1205,-12860
23:06:46.322,5.99,-6.13,1206,-12853
23:06:46.383,5.59,-6.29,1206,-12616
23:06:46.447,5.46,-6.29,1177,-12113
23:06:46.513,5.38,-6.17,1174,-12021
23:06:46.580,5.27,-5.99,1190,-11756
23:06:46.642,5.19,-5.8,1243,-11244
23:06:46.706,4.87,-5.66,1250,-11242
23:06:46.773,4.49,-5.5,1244,-11229
23:06:46.833,4.16,-5.26,1193,-9658
23:06:46.898,3.96,-4.95,1190,-8276
23:06:46.960,3.9,-4.66,1184,-7998
23:06:47.027,3.9,-4.38,1210,-6948
23:06:47.087,4.35,-4.07,1210,-6961
23:06:47.154,4.75,-3.9,1190,-6737
23:06:47.215,5.08,-3.81,1120,-6462
23:06:47.281,5.68,-3.74,1120,-6461
23:06:47.340,6.56,-3.62,1123,-6460
23:06:47.407,7.28,-3.57,1148,-6033
23:06:47.471,8.87,-3.39,1178,-5047
23:06:47.534,10.11,-3.46,1194,-4530
23:06:47.600,11.17,-3.61,1191,-4474
23:06:47.665,12.27,-3.73,1184,-4468
23:06:47.727,12.96,-3.76,1183,-4459
23:06:47.792,13.77,-3.77,1182,-4449
23:06:47.856,14.42,-4.15,1187,-4487
23:06:47.924,14.81,-4.31,1182,-5695
23:06:47.985,15.1,-4.51,1221,-6380
23:06:48.051,15.35,-4.62,1221,-6386
23:06:48.115,15.86,-4.75,1220,-6389
23:06:48.180,16.2,-4.9,1219,-6386
23:06:48.242,15.78,-5.18,1234,-6413
23:06:48.309,14.44,-5.64,1235,-6415
23:06:48.374,12.41,-6.37,1223,-7642
23:06:48.439,10.62,-7,1300,-8767
23:06:48.502,9.43,-7.37,1298,-8769
23:06:48.566,8.3,-7.6,1365,-8839
23:06:48.627,7.15,-7.88,1330,-9074
23:06:48.693,5.92,-8.16,1369,-9513
23:06:48.753,4.46,-8.55,1371,-9509
23:06:48.822,3.02,-8.79,1348,-9464
23:06:48.882,1.97,-9.12,1354,-9473
23:06:48.950,1.13,-9.69,1365,-9558
23:06:49.010,0.85,-10,1368,-9953
23:06:49.074,1.24,-10.12,1368,-10297
23:06:49.140,2.36,-10.11,1366,-10304
23:06:49.206,3.26,-10.19,1364,-10304
23:06:49.269,3.79,-10.45,1363,-10304
23:06:49.335,4.48,-10.72,1362,-10305
23:06:49.402,5.75,-10.4,1328,-10650
23:06:49.466,7.83,-9.53,1329,-10839
23:06:49.531,9.48,-8.6,1327,-10835
23:06:49.599,11.5,-7.67,1328,-10830
23:06:49.666,13.13,-6.7,1327,-10832
23:06:49.730,13.87,-6.46,1338,-10830
23:06:49.795,13.72,-6.6,1341,-10895
23:06:49.860,14.06,-6.77,1336,-10889
23:06:49.925,15.05,-6.49,1336,-10886
23:06:49.993,15.98,-5.67,1322,-11213
23:06:50.057,17.16,-4.78,1347,-11264
23:06:50.121,18.59,-4.27,1345,-11308
23:06:50.189,21.63,-4.9,1307,-11238
23:06:50.256,24.18,-6.54,1291,-11177
23:06:50.321,25.38,-8.73,1318,-11175
23:06:50.385,25.04,-9.98,1252,-10458
23:06:50.450,23.81,-10.48,1335,-9907
23:06:50.515,22.37,-10.46,1361,-9096
23:06:50.581,21.25,-10.11,1328,-8910
23:06:50.648,20.39,-9.81,1371,-8798
23:06:50.709,19.18,-9.62,1437,-7492
23:06:50.774,17.95,-9.5,1461,-6527
23:06:50.840,17.17,-9.55,1294,-4983
23:06:50.905,16.71,-9.72,1288,-4241
23:06:50.967,16.49,-9.95,1349,-2742
23:06:51.033,16.78,-10.39,1346,-2690
23:06:51.102,17.21,-10.68,1293,-3700
23:06:51.167,17.35,-11.08,1197,-4766
23:06:51.234,17.13,-11.28,1249,-6753
23:06:51.299,16.14,-11.28,1244,-7586
23:06:51.363,15.09,-11.27,1236,-8952
23:06:51.429,14.22,-11.35,1231,-8951
23:06:51.494,13.43,-11.63,1212,-10337
23:06:51.560,12.38,-11.92,1249,-11168
23:06:51.624,11.32,-12.04,1255,-11787
23:06:51.696,10,-12.14,1253,-11785
23:06:51.761,8.5,-12.33,1253,-11791
23:06:51.827,7.24,-12.54,1246,-11792
23:06:51.892,6.15,-12.83,1241,-11773
23:06:51.958,5.46,-13.2,1250,-11786
23:06:52.023,5.39,-13.18,1250,-11793
23:06:52.088,4.84,-13.1,1251,-11793
23:06:52.154,4.35,-13.13,1251,-11772
23:06:52.219,3.78,-13.49,1239,-11765
23:06:52.286,3.35,-13.97,1215,-11129
23:06:52.351,3.31,-14.23,1214,-11090
23:06:52.412,3.04,-14.46,1215,-9984
23:06:52.478,2.76,-14.51,1204,-9408
23:06:52.543,2.37,-14.68,1234,-7016
23:06:52.609,2.23,-14.86,1282,-4219
23:06:52.671,2.43,-14.96,1372,-1148
23:06:52.735,2.58,-15.18,1420,1817
23:06:52.796,2.77,-15.38,1501,4291
23:06:52.863,2.88,-15.54,1517,5601
23:06:52.923,2.97,-15.57,1514,5909
23:06:52.989,3.21,-15.75,1513,4975
23:06:53.051,3.72,-15.69,1468,2390
23:06:53.116,4.24,-15.5,1436,-830
23:06:53.182,4.63,-15.22,1356,-4305
23:06:53.245,4.88,-14.79,1350,-5484
23:06:53.308,4.9,-14.42,1334,-7030
23:06:53.375,4.75,-13.9,1346,-7326
23:06:53.440,4.25,-13.33,1341,-7410
23:06:53.501,3.58,-12.28,1338,-7551
23:06:53.567,2.85,-10.99,1340,-7548
23:06:53.635,2.18,-9.83,1339,-7557
23:06:53.696,1.79,-8.55,1338,-7557
23:06:53.758,1.54,-7.75,1338,-7557
23:06:53.821,1.31,-6.69,1338,-7557
23:06:53.886,1.24,-5.98,1348,-7320
23:06:53.947,1.26,-5.45,1312,-7102
23:06:54.013,1.69,-5.09,1314,-7099
23:06:54.074,2.14,-4.98,1314,-7093
23:06:54.141,2.1,-5.06,1318,-5083
23:06:54.202,2.09,-5.08,1330,-3502
23:06:54.268,2.22,-4.95,1424,-2088
23:06:54.331,2.52,-4.75,1425,-2092
23:06:54.395,2.59,-4.62,1428,-2091
23:06:54.455,2.69,-4.6,1425,-2085
23:06:54.521,3.46,-4.53,1425,-2094
23:06:54.583,4.45,-4.8,1427,-2093
23:06:54.650,5.37,-5.08,1428,-2093
23:06:54.712,6.6,-5.24,1426,-2093
23:06:54.776,7.8,-5.13,1431,-3042
23:06:54.838,8.91,-4.91,1446,-4083
23:06:54.901,9.7,-4.55,1515,-4322
23:06:54.964,10.68,-4.13,1519,-4325
23:06:55.028,11.93,-3.57,1515,-4326
23:06:55.095,13.4,-3.01,1512,-4326
23:06:55.163,15.87,-2.1,1512,-4328
23:06:55.221,18.29,-1.45,1524,-4363
23:06:55.289,19.57,-1.36,1521,-4369
23:06:55.353,19.73,-1.58,1519,-4363
23:06:55.418,19.77,-1.87,1521,-4065
23:06:55.479,19.76,-2.2,1481,-3310
23:06:55.547,19.37,-2.27,1506,-2861
23:06:55.611,18.81,-2.17,1506,-2860
23:06:55.676,17.84,-2.06,1483,-2680
23:06:55.739,16.74,-2.06,1525,-633
23:06:55.802,16.12,-2.22,1531,-633
23:06:55.865,15.96,-2.53,1538,-638
23:06:55.929,16.01,-2.92,1538,-630
23:06:55.992,15.49,-3.34,1545,-633
23:06:56.057,15.62,-3.65,1545,-633
23:06:56.120,15.9,-4.02,1552,-630
23:06:56.184,16.2,-4.21,1543,-692
23:06:56.246,15.78,-4.54,1544,-945
23:06:56.310,14.93,-5.13,1485,-1497
23:06:56.377,14.57,-5.68,1479,-1517
23:06:56.439,14.21,-6.18,1482,-1512
23:06:56.503,13.14,-6.83,1482,-1517
23:06:56.571,11.57,-7.51,1485,-1513
23:06:56.635,10.11,-8.24,1483,-1504
23:06:56.697,8.63,-8.79,1486,-1499
23:06:56.763,6.51,-9.5,1487,-1613
23:06:56.823,4.84,-10.06,1451,-1611
23:06:56.889,3.22,-10.4,1458,-1751
23:06:56.955,1.87,-10.6,1464,-1831
23:06:57.020,0.7,-10.81,1472,-1885
23:06:57.085,-0.15,-11.08,1476,-1916
23:06:57.151,-0.35,-11.26,1482,-1929
23:06:57.211,0.35,-11.21,1476,-1933
23:06:57.279,1.86,-11.08,1468,-1962
23:06:57.342,3.76,-10.79,1444,-2101
23:06:57.407,6.83,-10.42,1423,-2136
23:06:57.470,8.89,-10.27,1413,-2184
23:06:57.535,11.62,-10.18,1381,-2317
23:06:57.602,13.55,-10.23,1378,-2362
23:06:57.666,13.53,-10.66,1373,-2386
23:06:57.733,12.13,-11.39,1416,-2267
23:06:57.797,10.03,-12.36,1455,-2059
23:06:57.863,7.82,-13.56,1514,-1402
23:06:57.925,6.74,-14.53,1596,33
23:06:57.992,6.6,-14.79,1638,1767
23:06:58.054,6.72,-14.84,1664,3601
23:06:58.117,6.37,-14.82,1715,5414
23:06:58.177,6.03,-14.26,1756,7010
23:06:58.247,5.67,-13.55,1744,7010
23:06:58.308,5.31,-12.9,1744,7010
23:06:58.371,5.27,-12.7,1743,7010
23:06:58.434,5.33,-13.9,1743,7010
23:06:58.498,5.27,-15.82,1737,7012
23:06:58.560,4.55,-16.34,1736,7013
23:06:58.626,3.88,-17.1,1736,7012
23:06:58.687,3.86,-17.52,1736,7012
23:06:58.752,3.92,-17.64,1736,7012
23:06:58.813,3.6,-17.81,1736,7012
23:06:58.878,3.59,-18.39,1736,7012
23:06:58.940,3.95,-18.79,1736,7012
23:06:59.008,4.55,-18.54,1736,7011
23:06:59.069,5.04,-18.76,1746,7007
23:06:59.133,5.18,-19.19,1764,7007
23:06:59.195,4.85,-19.1,1724,7062
23:06:59.260,4.97,-18.85,1724,7062
23:06:59.321,5.12,-18.8,1724,7062
23:06:59.386,5.41,-18.89,1724,7055
23:06:59.449,5.57,-18.73,1724,7054
23:06:59.510,5.53,-18.77,1724,7054
23:06:59.575,5.57,-18.71,1724,7054
23:06:59.637,5.58,-18.71,1724,7054
23:06:59.705,5.6,-18.72,1724,7054
23:06:59.766,5.63,-18.67,1724,7054
23:06:59.830,5.65,-18.69,1724,7054
23:06:59.890,5.68,-18.65,1724,7054
23:06:59.955,5.68,-18.67,1724,7054
23:07:00.018,5.71,-18.64,1724,7054
23:07:00.084,5.74,-18.63,1724,7054
23:07:00.145,5.77,-18.64,1724,7054
23:07:00.214,5.77,-18.62,1724,7054
23:07:00.272,5.78,-18.63,1724,7054
23:07:00.338,5.8,-18.61,1724,7054
23:07:00.400,5.8,-18.62,1724,7054
23:07:00.464,5.81,-18.6,1724,7054
23:07:00.526,5.83,-18.6,1724,7054
23:07:00.591,5.83,-18.62,1724,7054
23:07:00.654,5.84,-18.61,1724,7054
23:07:00.718,5.84,-18.62,1724,7054
23:07:00.783,5.84,-18.64,1724,7054
23:07:01.583,5.85,-18.66,1724,7054
